,Admin,State,Lat,Longt,Population,Date,Deaths
1122,Ohio,Kentucky,37.47751843,-86.85368087,23994,2020-09-23,9
1123,Oldham,Kentucky,38.39791089,-85.448222,66799,2020-09-23,25
1124,Out of KY,Kentucky,0.0,0.0,0,2020-09-23,0
1125,Owen,Kentucky,38.51679143,-84.82404619,10901,2020-09-23,2
1126,Owsley,Kentucky,37.42823949,-83.68811419,4415,2020-09-23,1
1127,Pendleton,Kentucky,38.69607718,-84.35599463,14590,2020-09-23,0
1128,Perry,Kentucky,37.25023553,-83.22922731,25758,2020-09-23,8
1129,Pike,Kentucky,37.47088263,-82.39487445,57876,2020-09-23,3
1130,Powell,Kentucky,37.83218794,-83.82553961,12359,2020-09-23,0
1131,Pulaski,Kentucky,37.10466131,-84.57629079,64979,2020-09-23,10
1132,Robertson,Kentucky,38.51923469,-84.05055616,2108,2020-09-23,0
1133,Rockcastle,Kentucky,37.36642393,-84.31176452,16695,2020-09-23,1
1134,Rowan,Kentucky,38.19484205,-83.42088935,24460,2020-09-23,1
1135,Russell,Kentucky,36.99308373,-85.06070117,17923,2020-09-23,6
1136,Scott,Kentucky,38.29622293,-84.5816631,57004,2020-09-23,10
1137,Shelby,Kentucky,38.21476019,-85.194223,49024,2020-09-23,24
1138,Simpson,Kentucky,36.74058474,-86.58047435,18572,2020-09-23,8
1139,Spencer,Kentucky,38.03223971,-85.32749335,19351,2020-09-23,0
1140,Taylor,Kentucky,37.3677562,-85.3329931,25769,2020-09-23,7
1141,Todd,Kentucky,36.8381152,-87.17878374,12294,2020-09-23,8
1142,Trigg,Kentucky,36.80767017,-87.87333656,14651,2020-09-23,0
1143,Trimble,Kentucky,38.61056487,-85.33775972,8471,2020-09-23,0
1144,Unassigned,Kentucky,0.0,0.0,0,2020-09-23,0
1145,Union,Kentucky,37.66166713,-87.94300009,14381,2020-09-23,2
1146,Warren,Kentucky,36.99903045,-86.42672751,132896,2020-09-23,41
1147,Washington,Kentucky,37.75599461,-85.17407732,12095,2020-09-23,1
1148,Wayne,Kentucky,36.80310688,-84.8251971,20333,2020-09-23,0
1149,Webster,Kentucky,37.52168356,-87.67989953,12942,2020-09-23,3
1150,Whitley,Kentucky,36.75700531,-84.14541217,36264,2020-09-23,2
1151,Wolfe,Kentucky,37.73941626,-83.49303612,7157,2020-09-23,0
1152,Woodford,Kentucky,38.04178222,-84.7417556,26734,2020-09-23,0
1153,Acadia,Louisiana,30.295064899999996,-92.41419698,62045,2020-09-23,96
1154,Allen,Louisiana,30.65385745,-92.82442028,25627,2020-09-23,46
1155,Ascension,Louisiana,30.20406249,-90.91328409999998,126604,2020-09-23,97
1156,Assumption,Louisiana,29.89946234,-91.06461642,21891,2020-09-23,24
1157,Avoyelles,Louisiana,31.07796211,-92.00079449,40144,2020-09-23,53
1158,Beauregard,Louisiana,30.64836518,-93.34173616,37497,2020-09-23,37
1159,Bienville,Louisiana,32.34569994,-93.05398492,13241,2020-09-23,32
1160,Bossier,Louisiana,32.67932307,-93.60460152,127039,2020-09-23,106
1161,Caddo,Louisiana,32.57991587,-93.88375652,240204,2020-09-23,349
1162,Calcasieu,Louisiana,30.22931235,-93.35400434,203436,2020-09-23,210
1163,Caldwell,Louisiana,32.0902519,-92.11752148,9918,2020-09-23,3
1164,Cameron,Louisiana,29.87592238,-93.19310676,6973,2020-09-23,2
1165,Catahoula,Louisiana,31.66778967,-91.84526385,9494,2020-09-23,10
1166,Claiborne,Louisiana,32.82308512,-92.99526883,15670,2020-09-23,21
1167,Concordia,Louisiana,31.44817835,-91.63814433,19259,2020-09-23,13
1168,De Soto,Louisiana,32.05457447,-93.74130302,27463,2020-09-23,35
1169,East Baton Rouge,Louisiana,30.53842039,-91.09777565,440059,2020-09-23,439
1170,East Carroll,Louisiana,32.73926954,-91.23425694,6861,2020-09-23,4
1171,East Feliciana,Louisiana,30.84425359,-91.04976723,19135,2020-09-23,66
1172,Evangeline,Louisiana,30.72985248,-92.39915924,33395,2020-09-23,32
1173,Franklin,Louisiana,32.13675181,-91.67589857,20015,2020-09-23,38
1174,Grant,Louisiana,31.59882456,-92.56124347,22389,2020-09-23,30
1175,Iberia,Louisiana,29.86803617,-91.75871777,69830,2020-09-23,89
1176,Iberville,Louisiana,30.25734305,-91.3499598,32511,2020-09-23,58
1177,Jackson,Louisiana,32.30251776,-92.55692092,15744,2020-09-23,22
1178,Jefferson,Louisiana,29.74075478,-90.11115756,432493,2020-09-23,565
1179,Jefferson Davis,Louisiana,30.26896765,-92.81210004,31368,2020-09-23,39
1180,LaSalle,Louisiana,31.67884782,-92.15907765,14892,2020-09-23,7
1181,Lafayette,Louisiana,30.2049055,-92.06959876,244390,2020-09-23,126
1182,Lafourche,Louisiana,29.52470226,-90.40976986,97614,2020-09-23,119
1183,Lincoln,Louisiana,32.6003154,-92.66597409999999,46742,2020-09-23,47
1184,Livingston,Louisiana,30.44143993,-90.73061664,140789,2020-09-23,74
1185,Madison,Louisiana,32.36918118,-91.23973355,10951,2020-09-23,8
1186,Morehouse,Louisiana,32.81686191,-91.80421614,24874,2020-09-23,22
1187,Natchitoches,Louisiana,31.72321584,-93.09816516,38158,2020-09-23,25
1188,Orleans,Louisiana,30.06971951,-89.92660315,390144,2020-09-23,587
1189,Ouachita,Louisiana,32.47645559,-92.15704172,153279,2020-09-23,141
1190,Out of LA,Louisiana,0.0,0.0,0,2020-09-23,0
1191,Plaquemines,Louisiana,29.42245447,-89.60322085,23197,2020-09-23,19
1192,Pointe Coupee,Louisiana,30.71409502,-91.60209535,21730,2020-09-23,40
1193,Rapides,Louisiana,31.19778499,-92.52997303,129648,2020-09-23,148
1194,Red River,Louisiana,32.09530039,-93.34213308,8442,2020-09-23,21
1195,Richland,Louisiana,32.41391005,-91.76634876,20122,2020-09-23,10
1196,Sabine,Louisiana,31.56388699,-93.55433981,23884,2020-09-23,13
1197,St. Bernard,Louisiana,29.87761636,-89.51887093,47244,2020-09-23,29
1198,St. Charles,Louisiana,29.90709658,-90.35555967,53100,2020-09-23,59
1199,St. Helena,Louisiana,30.82210324,-90.71013176,10132,2020-09-23,4
1200,St. James,Louisiana,30.02531716,-90.80212061,21096,2020-09-23,40
1201,St. John the Baptist,Louisiana,30.12597499,-90.4753503,42837,2020-09-23,98
1202,St. Landry,Louisiana,30.59724262,-92.00135806,82124,2020-09-23,124
1203,St. Martin,Louisiana,30.13112107,-91.61403569,53431,2020-09-23,60
1204,St. Mary,Louisiana,29.69262097,-91.44702164,49348,2020-09-23,77
1205,St. Tammany,Louisiana,30.40942847,-89.95642711,260419,2020-09-23,251
1206,Tangipahoa,Louisiana,30.62888673,-90.40664996,134758,2020-09-23,117
1207,Tensas,Louisiana,32.00760749,-91.32915234,4334,2020-09-23,2
1208,Terrebonne,Louisiana,29.37343766,-90.82626855,110461,2020-09-23,112
1209,Unassigned,Louisiana,0.0,0.0,0,2020-09-23,182
1210,Union,Louisiana,32.83121059,-92.3749373,22108,2020-09-23,42
1211,Vermilion,Louisiana,29.83517605,-92.30292538,59511,2020-09-23,60
1212,Vernon,Louisiana,31.10884837,-93.18153838,47429,2020-09-23,46
1213,Washington,Louisiana,30.85288548,-90.03866652,46194,2020-09-23,65
1214,Webster,Louisiana,32.70847669,-93.33121835,38340,2020-09-23,22
1215,West Baton Rouge,Louisiana,30.46058217,-91.30989571,26465,2020-09-23,41
1216,West Carroll,Louisiana,32.78550125,-91.461201,10830,2020-09-23,10
1217,West Feliciana,Louisiana,30.87882871,-91.41485379999999,15568,2020-09-23,25
1218,Winn,Louisiana,31.94449367,-92.63789413,13904,2020-09-23,18
1219,Androscoggin,Maine,44.1664747,-70.20380627,108277,2020-09-23,10
1220,Aroostook,Maine,46.65926321,-68.59841248,67055,2020-09-23,1
1221,Cumberland,Maine,43.8370751,-70.37226999,295003,2020-09-23,70
1222,Franklin,Maine,44.97330019,-70.44381045,30199,2020-09-23,1
1223,Hancock,Maine,44.59816444,-68.38401854,54987,2020-09-23,1
1224,Kennebec,Maine,44.40759555,-69.76738544,122302,2020-09-23,11
1225,Knox,Maine,44.11486325,-69.10529169,39772,2020-09-23,1
1226,Lincoln,Maine,44.05996956,-69.54227124,34634,2020-09-23,1
1227,Out of ME,Maine,0.0,0.0,0,2020-09-23,0
1228,Oxford,Maine,44.49952995,-70.75682123,57975,2020-09-23,1
1229,Penobscot,Maine,45.40194593,-68.65020455,152148,2020-09-23,6
1230,Piscataquis,Maine,45.83839062,-69.2860223,16785,2020-09-23,0
1231,Sagadahoc,Maine,43.95415864,-69.85074999,35856,2020-09-23,0
1232,Somerset,Maine,45.51229767,-69.95995554,50484,2020-09-23,8
1233,Unassigned,Maine,0.0,0.0,0,2020-09-23,0
1234,Waldo,Maine,44.4858305,-69.12061935,39715,2020-09-23,14
1235,Washington,Maine,45.01607142,-67.62813524,31379,2020-09-23,0
1236,York,Maine,43.47808377,-70.71052375,207641,2020-09-23,15
1237,Allegany,Maryland,39.62357628,-78.69280486,70416,2020-09-23,22
1238,Anne Arundel,Maryland,39.00670238,-76.60329337,579234,2020-09-23,245
1239,Baltimore,Maryland,39.45784712,-76.62911955,827370,2020-09-23,621
1240,Baltimore City,Maryland,39.30211911,-76.61151012,593490,2020-09-23,483
1241,Calvert,Maryland,38.53961642,-76.56820632,92525,2020-09-23,28
1242,Caroline,Maryland,38.87172293,-75.82904158,33406,2020-09-23,5
1243,Carroll,Maryland,39.56453592,-77.02373735,168447,2020-09-23,125
1244,Cecil,Maryland,39.56647682,-75.94627411,102855,2020-09-23,33
1245,Charles,Maryland,38.51092331,-76.98580666,163257,2020-09-23,99
1246,Dorchester,Maryland,38.45413522,-76.02752426,31929,2020-09-23,10
1247,Frederick,Maryland,39.47296601,-77.39999394,259547,2020-09-23,131
1248,Garrett,Maryland,39.52786077,-79.27355126,29014,2020-09-23,1
1249,Harford,Maryland,39.55010644,-76.30775940000001,255441,2020-09-23,76
1250,Howard,Maryland,39.25305293,-76.93126208,325690,2020-09-23,123
1251,Kent,Maryland,39.24976208,-76.04741541,19422,2020-09-23,24
1252,Montgomery,Maryland,39.13676329,-77.20358245,1050688,2020-09-23,841
1253,Out of MD,Maryland,0.0,0.0,0,2020-09-23,0
1254,Prince George's,Maryland,38.83070039,-76.8496441,909327,2020-09-23,821
1255,Queen Anne's,Maryland,39.06198912,-76.03530977,50381,2020-09-23,26
1256,Somerset,Maryland,38.1163542,-75.75118623,25616,2020-09-23,4
1257,St. Mary's,Maryland,38.30058422,-76.60629279999999,113510,2020-09-23,57
1258,Talbot,Maryland,38.76618159,-76.10882561,37181,2020-09-23,6
1259,Unassigned,Maryland,0.0,0.0,0,2020-09-23,10
1260,Washington,Maryland,39.60835778,-77.82002295,151049,2020-09-23,37
1261,Wicomico,Maryland,38.37301947,-75.62705831,103609,2020-09-23,48
1262,Worcester,Maryland,38.21274277,-75.33200012,52276,2020-09-23,26
1263,Barnstable,Massachusetts,41.72980578,-70.28854339,212990,2020-09-23,174
1264,Berkshire,Massachusetts,42.37428441,-73.20524838,124944,2020-09-23,49
1265,Bristol,Massachusetts,41.79228404,-71.10872211,565217,2020-09-23,690
1266,Dukes,Massachusetts,41.40674725,-70.68763497,17332,2020-09-23,0
1267,Dukes and Nantucket,Massachusetts,41.40674725,-70.68763497,0,2020-09-23,1
1268,Essex,Massachusetts,42.6687626,-70.94687179,789034,2020-09-23,1273
1269,Franklin,Massachusetts,42.58119713,-72.58602547,70180,2020-09-23,67
1270,Hampden,Massachusetts,42.13440424,-72.63235561,466372,2020-09-23,773
1271,Hampshire,Massachusetts,42.33997957,-72.65898478,160830,2020-09-23,142
1272,Middlesex,Massachusetts,42.48607732,-71.39049229,1611699,2020-09-23,2133
1273,Nantucket,Massachusetts,41.2942019,-70.08774729,11399,2020-09-23,0
1274,Norfolk,Massachusetts,42.16073095,-71.20530408,706775,2020-09-23,1050
1275,Out of MA,Massachusetts,0.0,0.0,0,2020-09-23,0
1276,Plymouth,Massachusetts,41.94070556,-70.80802823,521202,2020-09-23,764
1277,Suffolk,Massachusetts,42.327951399999996,-71.07850442,803907,2020-09-23,1131
1278,Unassigned,Massachusetts,0.0,0.0,0,2020-09-23,5
1279,Worcester,Massachusetts,42.35026951,-71.90493363,830622,2020-09-23,1095
1280,Alcona,Michigan,44.6846864,-83.59507875,10405,2020-09-23,2
1281,Alger,Michigan,46.41292944,-86.60260122,9108,2020-09-23,0
1282,Allegan,Michigan,42.59147037,-85.89102866,118081,2020-09-23,7
1283,Alpena,Michigan,45.03477666,-83.62212411,28405,2020-09-23,14
1284,Antrim,Michigan,44.99690221,-85.15503082,23324,2020-09-23,0
1285,Arenac,Michigan,44.0636262,-83.89277559,14883,2020-09-23,3
1286,Baraga,Michigan,46.6720582,-88.36363591,8209,2020-09-23,0
1287,Barry,Michigan,42.59513984,-85.30834519,61550,2020-09-23,3
1288,Bay,Michigan,43.70639106,-83.98731479,103126,2020-09-23,48
1289,Benzie,Michigan,44.63899297,-86.01608482,17766,2020-09-23,2
1290,Berrien,Michigan,41.95447397,-86.41313079999999,153401,2020-09-23,74
1291,Branch,Michigan,41.91600556,-85.05929476,43517,2020-09-23,5
1292,Calhoun,Michigan,42.24633834,-85.00493569,134159,2020-09-23,45
1293,Cass,Michigan,41.91522292,-85.99405727,51787,2020-09-23,16
1294,Charlevoix,Michigan,45.37790017,-85.19614053,26143,2020-09-23,3
1295,Cheboygan,Michigan,45.44787015,-84.50122149,25276,2020-09-23,2
1296,Chippewa,Michigan,46.29552653,-84.54353449,37349,2020-09-23,0
1297,Clare,Michigan,43.98794227,-84.84819859999999,30950,2020-09-23,4
1298,Clinton,Michigan,42.94400871,-84.60145248,79595,2020-09-23,13
1299,Crawford,Michigan,44.68255561,-84.61006219,14029,2020-09-23,5
1300,Delta,Michigan,45.90484910000001,-86.9080745,35784,2020-09-23,7
1301,Dickinson,Michigan,46.00999672,-87.86961634,25239,2020-09-23,2
1302,Eaton,Michigan,42.59599185,-84.83740035,110268,2020-09-23,10
1303,Emmet,Michigan,45.52625509,-84.89083249,33415,2020-09-23,4
1304,Federal Correctional Institution (FCI),Michigan,0.0,0.0,0,2020-09-23,5
1305,Genesee,Michigan,43.02244215,-83.70589709,405813,2020-09-23,308
1306,Gladwin,Michigan,43.98901072,-84.38774817,25449,2020-09-23,2
1307,Gogebic,Michigan,46.40862701,-89.69377193,13975,2020-09-23,1
1308,Grand Traverse,Michigan,44.69565625,-85.55585247,93088,2020-09-23,7
1309,Gratiot,Michigan,43.29265605,-84.60505416,40711,2020-09-23,15
1310,Hillsdale,Michigan,41.88753639,-84.59312019,45605,2020-09-23,27
1311,Houghton,Michigan,46.89988536,-88.68495385,35684,2020-09-23,2
1312,Huron,Michigan,43.83353985,-83.04078453,30981,2020-09-23,5
1313,Ingham,Michigan,42.59716886,-84.37472069,292406,2020-09-23,47
1314,Ionia,Michigan,42.94502238,-85.07413319,64697,2020-09-23,7
1315,Iosco,Michigan,44.35486835,-83.63484895,25127,2020-09-23,12
1316,Iron,Michigan,46.20974132,-88.53136251,11066,2020-09-23,1
1317,Isabella,Michigan,43.64060976,-84.84664923,69872,2020-09-23,13
1318,Jackson,Michigan,42.24807035,-84.42258681,158510,2020-09-23,44
1319,Kalamazoo,Michigan,42.24542231,-85.53038622,265066,2020-09-23,92
1320,Kalkaska,Michigan,44.68512729,-85.09085699,18038,2020-09-23,4
1321,Kent,Michigan,43.03197711,-85.54934642,656955,2020-09-23,174
1322,Keweenaw,Michigan,47.63197653,-88.41434263,2116,2020-09-23,0
1323,Lake,Michigan,43.99050893,-85.802173,11853,2020-09-23,0
1324,Lapeer,Michigan,43.09052506,-83.22153148,87607,2020-09-23,36
1325,Leelanau,Michigan,44.94430054,-85.80150326,21761,2020-09-23,1
1326,Lenawee,Michigan,41.89475156,-84.06603727,98451,2020-09-23,17
1327,Livingston,Michigan,42.60302282,-83.91297209,191995,2020-09-23,30
1328,Luce,Michigan,46.47227431,-85.54471223,6229,2020-09-23,0
1329,Mackinac,Michigan,46.07028979,-85.04980537,10799,2020-09-23,0
1330,Macomb,Michigan,42.69158356,-82.92752801,873972,2020-09-23,1015
1331,Manistee,Michigan,44.33352407,-86.05626916,24558,2020-09-23,2
1332,Marquette,Michigan,46.4338914,-87.64043701,66699,2020-09-23,12
1333,Mason,Michigan,43.99509218,-86.24988902,29144,2020-09-23,0
1334,Mecosta,Michigan,43.64064262,-85.32463223,43453,2020-09-23,3
1335,Menominee,Michigan,45.58038692,-87.55370409,22780,2020-09-23,1
1336,Michigan Department of Corrections (MDOC),Michigan,0.0,0.0,0,2020-09-23,73
1337,Midland,Michigan,43.64330771,-84.38804374,83156,2020-09-23,11
1338,Missaukee,Michigan,44.33772443,-85.09256478,15118,2020-09-23,1
1339,Monroe,Michigan,41.92734151,-83.53749864,150500,2020-09-23,29
1340,Montcalm,Michigan,43.31082541,-85.15252824,63888,2020-09-23,5
1341,Montmorency,Michigan,45.0275929,-84.12696227,9328,2020-09-23,0
1342,Muskegon,Michigan,43.29123859,-86.15176712,173566,2020-09-23,70
1343,Newaygo,Michigan,43.554373999999996,-85.80070107,48980,2020-09-23,1
1344,Oakland,Michigan,42.66090111,-83.38595416,1257584,2020-09-23,1196
1345,Oceana,Michigan,43.64124435,-86.26726673,26467,2020-09-23,6
1346,Ogemaw,Michigan,44.33481032,-84.12725175,20997,2020-09-23,5
1347,Ontonagon,Michigan,46.665226200000006,-89.31390481,5720,2020-09-23,0
1348,Osceola,Michigan,43.98992088,-85.32566756,23460,2020-09-23,0
1349,Oscoda,Michigan,44.68192279,-84.12939244,8241,2020-09-23,1
1350,Otsego,Michigan,45.02085831,-84.59898295,24668,2020-09-23,11
1351,Ottawa,Michigan,42.95996803,-85.9969107,291830,2020-09-23,66
1352,Out of MI,Michigan,0.0,0.0,0,2020-09-23,3
1353,Presque Isle,Michigan,45.34018577,-83.91498656,12592,2020-09-23,1
1354,Roscommon,Michigan,44.33473082,-84.61067651,24019,2020-09-23,4
1355,Saginaw,Michigan,43.33433923,-84.05131209999999,190539,2020-09-23,139
1356,Sanilac,Michigan,43.42406072,-82.82055898,41170,2020-09-23,7
1357,Schoolcraft,Michigan,46.19235734,-86.19972234,8094,2020-09-23,0
1358,Shiawassee,Michigan,42.953928000000005,-84.14585902,68122,2020-09-23,31
1359,St. Clair,Michigan,42.92655373,-82.67937954,159128,2020-09-23,55
1360,St. Joseph,Michigan,41.91441767,-85.52797979,60964,2020-09-23,11
1361,Tuscola,Michigan,43.46606813,-83.41897025,52245,2020-09-23,31
1362,Unassigned,Michigan,0.0,0.0,0,2020-09-23,0
1363,Van Buren,Michigan,42.25190229,-86.01939087,75677,2020-09-23,17
1364,Washtenaw,Michigan,42.253105,-83.83853204,367601,2020-09-23,115
1365,Wayne,Michigan,42.28098405,-83.281255,1749343,2020-09-23,2968
1366,Wexford,Michigan,44.33853602,-85.57712739,33631,2020-09-23,4
1367,Aitkin,Minnesota,46.60962049,-93.41168259999999,15886,2020-09-23,1
1368,Anoka,Minnesota,45.27476015,-93.24604565,356921,2020-09-23,132
1369,Becker,Minnesota,46.93479392,-95.67158144,34423,2020-09-23,2
1370,Beltrami,Minnesota,47.97373527,-94.93732139,47188,2020-09-23,5
1371,Benton,Minnesota,45.69804958,-93.99514135,40889,2020-09-23,3
1372,Big Stone,Minnesota,45.42712824,-96.41403739,4991,2020-09-23,0
1373,Blue Earth,Minnesota,44.03554215,-94.06699781,67653,2020-09-23,6
1374,Brown,Minnesota,44.24205652,-94.72562874,25008,2020-09-23,2
1375,Carlton,Minnesota,46.59180601,-92.67601019,35871,2020-09-23,1
1376,Carver,Minnesota,44.82017001,-93.80099179999999,105089,2020-09-23,7
1377,Cass,Minnesota,46.95043611,-94.32603968,29779,2020-09-23,3
1378,Chippewa,Minnesota,45.02343421,-95.56403693,11800,2020-09-23,1
1379,Chisago,Minnesota,45.5021011,-92.90861945,56579,2020-09-23,1
1380,Clay,Minnesota,46.89289518,-96.48761922,64222,2020-09-23,40
1381,Clearwater,Minnesota,47.57992111,-95.37790562,8818,2020-09-23,0
1382,Cook,Minnesota,47.90504893,-90.52629546,5463,2020-09-23,0
1383,Cottonwood,Minnesota,44.00715262,-95.18138802,11196,2020-09-23,0
1384,Crow Wing,Minnesota,46.48096553,-94.06755609,65055,2020-09-23,18
1385,Dakota,Minnesota,44.67172617,-93.06299363,429021,2020-09-23,125
1386,Dodge,Minnesota,44.02238415,-92.86244324,20934,2020-09-23,0
1387,Douglas,Minnesota,45.93348491,-95.45335469,38141,2020-09-23,2
1388,Faribault,Minnesota,43.67381499,-93.94787458,13653,2020-09-23,0
1389,Fillmore,Minnesota,43.67394126,-92.08980382,21067,2020-09-23,0
1390,Freeborn,Minnesota,43.67385583,-93.34884422,30281,2020-09-23,3
1391,Goodhue,Minnesota,44.40849741,-92.72341949999999,46340,2020-09-23,9
1392,Grant,Minnesota,45.93424769,-96.01139609,5972,2020-09-23,4
1393,Hennepin,Minnesota,45.00761521,-93.47694895,1265843,2020-09-23,926
1394,Houston,Minnesota,43.67129565,-91.49143057,18600,2020-09-23,0
1395,Hubbard,Minnesota,47.10778564,-94.91693868,21491,2020-09-23,1
1396,Isanti,Minnesota,45.56181234,-93.29487636,40596,2020-09-23,0
1397,Itasca,Minnesota,47.51009045,-93.63092229,45130,2020-09-23,14
1398,Jackson,Minnesota,43.67423373,-95.15398258,9846,2020-09-23,1
1399,Kanabec,Minnesota,45.9459309,-93.29275192,16337,2020-09-23,8
1400,Kandiyohi,Minnesota,45.1526059,-95.00586446,43199,2020-09-23,2
1401,Kittson,Minnesota,48.77754106,-96.78317184,4298,2020-09-23,0
1402,Koochiching,Minnesota,48.24539665,-93.78352843,12229,2020-09-23,3
1403,Lac qui Parle,Minnesota,44.9973857,-96.17488219,6623,2020-09-23,1
1404,Lake,Minnesota,47.64270764,-91.44557998,10641,2020-09-23,0
1405,Lake of the Woods,Minnesota,48.77217001,-94.90274472,3740,2020-09-23,1
1406,Le Sueur,Minnesota,44.37136597,-93.72844721,28887,2020-09-23,4
1407,Lincoln,Minnesota,44.41311883,-96.26688165,5639,2020-09-23,0
1408,Lyon,Minnesota,44.41327865,-95.83806103,25474,2020-09-23,4
1409,Mahnomen,Minnesota,47.32557075,-95.80921485,5527,2020-09-23,1
1410,Marshall,Minnesota,48.35825983,-96.37017407,9336,2020-09-23,1
1411,Martin,Minnesota,43.67429718,-94.55099908,19683,2020-09-23,10
1412,McLeod,Minnesota,44.82367677,-94.27287017,35893,2020-09-23,2
1413,Meeker,Minnesota,45.12328869,-94.52839455,23222,2020-09-23,2
1414,Mille Lacs,Minnesota,45.93705297,-93.63236823,26277,2020-09-23,3
1415,Morrison,Minnesota,46.01265363,-94.27341528,33386,2020-09-23,1
1416,Mower,Minnesota,43.67142874,-92.75234549,40062,2020-09-23,5
1417,Murray,Minnesota,44.02216709,-95.76328482,8194,2020-09-23,2
1418,Nicollet,Minnesota,44.35291112,-94.24710352,34274,2020-09-23,16
1419,Nobles,Minnesota,43.67434621,-95.75329576,21629,2020-09-23,16
1420,Norman,Minnesota,47.32628443,-96.45620947,6375,2020-09-23,0
1421,Olmsted,Minnesota,44.00374114,-92.40209944,158293,2020-09-23,27
1422,Otter Tail,Minnesota,46.40846929,-95.70835255,58746,2020-09-23,4
1423,Out of MN,Minnesota,0.0,0.0,0,2020-09-23,0
1424,Pennington,Minnesota,48.06642577,-96.0370814,14119,2020-09-23,1
1425,Pine,Minnesota,46.12105238,-92.74070188,29579,2020-09-23,0
1426,Pipestone,Minnesota,44.02301619,-96.25841142,9126,2020-09-23,10
1427,Polk,Minnesota,47.77372465,-96.40134647,31364,2020-09-23,4
1428,Pope,Minnesota,45.58606667,-95.44451209,11249,2020-09-23,0
1429,Ramsey,Minnesota,45.01625271,-93.09872295,550321,2020-09-23,318
1430,Red Lake,Minnesota,47.87197525,-96.09561104,4055,2020-09-23,1
1431,Redwood,Minnesota,44.40555844,-95.25207021,15170,2020-09-23,1
1432,Renville,Minnesota,44.72836381,-94.94553734,14548,2020-09-23,7
1433,Rice,Minnesota,44.3543376,-93.29658715,66972,2020-09-23,8
1434,Rock,Minnesota,43.67482683,-96.25296832,9315,2020-09-23,0
1435,Roseau,Minnesota,48.77501878,-95.81079919,15165,2020-09-23,0
1436,Scott,Minnesota,44.6490231,-93.53340251,149013,2020-09-23,33
1437,Sherburne,Minnesota,45.44447208,-93.77617511,97238,2020-09-23,14
1438,Sibley,Minnesota,44.5796592,-94.23164924,14865,2020-09-23,3
1439,St. Louis,Minnesota,47.604840700000004,-92.46879855,199070,2020-09-23,38
1440,Stearns,Minnesota,45.55192576,-94.61078221,161075,2020-09-23,24
